ingot,oil_pressure,mould,bucket,discharge,original_label,label
"[302.91971555897885, 302.16081175085617, 303.0576963682432]","[141.2326006822183, 140.84171660958904, 140.64380542652026]","[358.837890625, 359.1255083476028, 358.46838048986484]","[423.2463138204225, 423.1592465753425, 423.4355204814189]","[621.1634848151408, 619.9519745291096, 620.5213392103041]",XA,A
"[302.4381510416667, 302.13251528532606, 302.3668263056507, 302.1897786458333, 302.1044921875, 302.0863850911458, 302.5819520692568, 302.2216796875, 302.1484375, 302.41567250844594, 302.61732127568496, 302.19279544454224, 302.24066840277777, 302.2239891258446, 302.66648383989724, 302.4792657382246, 302.7389938766892, 302.11399026113014, 302.6073558910473, 302.6806640625, 302.3833403716216, 302.3995064400338, 301.9665025684931, 302.73932857789856, 302.50112172719594, 302.1908230251736, 302.7557373046875, 303.19959852430554, 302.29558171452703, 302.79541015625, 302.6073558910473, 302.9614592251712, 301.9159881161972, 302.2762722439236, 302.6974239864865, 302.1654938998288, 302.1205848371479, 302.2778654751712, 302.3617214626736, 301.97118471746575, 302.4623817121479, 302.15847067636986, 302.58657094594594, 302.21930609809027, 302.6156955295139, 302.32702803938355, 302.2357261344178, 302.264404296875, 302.3427327473958, 302.9551188151042, 302.3901711047535, 302.2501627604167, 302.45344606164383, 302.27710620777026, 302.0166015625, 301.9107394748264, 302.7713260135135, 302.4066245719178, 302.610298052226, 302.5634765625, 301.96058485243054, 302.2938902948944, 302.1454682221284, 302.1694607204861, 302.0098619058099, 302.7913411458333, 302.6313677226028, 302.3832138270548, 302.64417860243054, 302.1889046446918, 302.06232844172297, 302.15378852739724, 302.74881712147885]","[3.80859375, 4.039996603260869, 3.6681292808219172, 3.955078125, 3.643275669642857, 3.955078125, 3.850163640202703, 4.045376712328767, 3.866141183035713, 3.871938344594594, 4.064439747431507, 3.969520246478873, 4.258219401041667, 4.333166173986487, 4.264099957191781, 4.062287703804348, 3.574020798141892, 3.801570526541096, 3.926375105574324, 3.997977120535713, 3.909549197635135, 3.898661845439189, 3.9169520547945202, 4.142960258152174, 4.092654666385135, 3.928629557291666, 3.550211588541666, 3.827921549479167, 4.166886613175675, 4.098423549107143, 3.91944679054054, 3.924978595890411, 4.113941461267606, 4.119873046875, 4.1015625, 3.929995184075342, 3.884930677816901, 3.840699914383561, 4.1778564453125, 4.012267230308219, 4.092278279049296, 3.824646832191781, 3.930334142736486, 4.118855794270833, 3.792317708333333, 3.785517444349315, 3.991197559931507, 3.814697265625, 4.021199544270833, 3.877766927083333, 4.163457306338028, 4.036458333333333, 3.929995184075342, 3.777911211993243, 3.836844308035713, 4.04052734375, 4.053064294763513, 4.060426476883562, 4.099555864726027, 3.807590432363013, 3.917439778645833, 4.107751980633803, 4.132245038006757, 3.795369466145833, 3.780741087147888, 4.0130615234375, 4.077482876712328, 4.016280500856165, 4.029337565104167, 4.1416952054794525, 4.059992609797297, 3.890865796232876, 4.038636113556338]","[150.55989583333334, 150.6973930027174, 150.34346907106163, 150.25227864583334, 150.44294084821428, 150.95723470052084, 150.93565244932432, 150.4287510702055, 150.99225725446428, 150.73275179476352, 150.70131902825344, 150.5670251980634, 150.38079155815973, 150.21642736486487, 151.53240047089042, 150.90615092844203, 150.17518739442568, 150.4789169520548, 150.19663217905406, 151.171875, 149.8188740498311, 150.9307036528716, 150.43878424657535, 150.34533514492753, 150.1933329814189, 150.6622314453125, 150.01288519965277, 150.616455078125, 150.8564717060811, 151.06898716517858, 150.48696157094594, 150.35517444349315, 150.69081481073945, 150.89789496527777, 151.1962890625, 150.01571864297946, 151.13439425616198, 149.94548640839042, 150.80125596788196, 150.60600385273972, 150.7234815140845, 150.33343589469175, 149.9904323268581, 150.4519992404514, 150.01458062065973, 150.44380083476028, 149.91538687928082, 150.21124945746527, 150.40622287326389, 150.3841824001736, 150.31256877200704, 150.64866807725696, 150.9972977311644, 151.67467271959458, 150.97481863839286, 150.33840603298611, 150.31870249155406, 151.0357582405822, 150.1812660530822, 150.43042326626713, 150.78260633680554, 150.38649867957747, 150.1388962204392, 149.85521104600696, 150.43463908450704, 150.52151150173611, 150.23644852311645, 150.2615314640411, 151.1233859592014, 150.2163821703767, 150.04486908783784, 150.487277932363, 150.5102882922535]","[423.2454427083333, 423.2591711956522, 423.4167647688356, 423.1373697916667, 423.48353794642856, 423.3235677083333, 423.2336095861487, 422.9753050085616, 423.2645089285714, 423.2441670185811, 423.2582405821918, 423.2050506161972, 423.2374403211805, 423.3035525760135, 423.3043931934931, 423.2089277626812, 423.3774546030405, 423.2488762842466, 423.2487858952703, 423.2861328125, 423.1709248310811, 423.24152766047297, 423.2321543236301, 422.1552309782609, 422.2128378378378, 422.26426866319446, 422.1849229600695, 422.2785101996528, 422.2794816300676, 422.1923828125, 422.2141575168919, 422.3298373287671, 422.3612180897888, 422.3097059461805, 422.1263988597973, 422.3238174229452, 422.3089513644366, 422.4321757277397, 422.3775227864583, 422.2703071489726, 422.2821302816901, 422.2843535958904, 422.34744510135135, 422.17542860243054, 422.0316569010417, 422.185359589041, 422.283015839041, 422.42431640625, 422.45551215277777, 422.3639594184028, 422.3357724471831, 422.4460177951389, 422.19739940068496, 422.21019847972974, 422.2174944196428, 422.31920030381946, 422.24055109797297, 422.2509096746575, 422.3960562928082, 422.1880351027397, 422.2100151909722, 422.2078565140845, 422.3481049408784, 422.4460177951389, 422.2257372359155, 422.40668402777777, 422.26161172945206, 422.3465592893836, 422.3300509982639, 422.4555864726028, 421.8842377533784, 422.234187714041, 422.34333736795776]","[243.8404296875, 244.09561820652172, 244.3391481164384, 243.5954427083333, 243.9779575892857, 243.817138671875, 244.27701383023648, 243.6478622645548, 243.63044084821428, 243.88533308699328, 244.5660316780822, 243.94379951584503, 243.6410183376736, 244.1651050464527, 244.1689854452055, 243.63804913949275, 243.6859955658784, 243.63368204195208, 243.61605257601352, 244.1849888392857, 243.99374472128375, 244.09516205658784, 243.67976776541096, 243.2629925271739, 243.24185758023648, 244.42457411024304, 244.38863118489584, 243.662584092882, 243.90981313344597, 243.81529017857144, 244.0427048141892, 243.70812821061645, 243.45173580545776, 243.687744140625, 244.45886560388516, 243.65495237585617, 243.56472821302816, 243.0026621361301, 243.78838433159723, 243.8818359375, 243.66314095510563, 243.10901380565068, 243.4586808488176, 243.6733669704861, 244.01841905381943, 243.75775898972603, 243.9988227739726, 243.21329752604169, 243.89261881510416, 243.35706922743051, 243.3824823943662, 243.38941786024304, 243.21891053082192, 243.4272065033784, 243.78201729910717, 243.39301215277777, 243.1299487964527, 244.25406678082192, 243.70458315496572, 243.5982314854452, 243.06593153211804, 243.24033065580983, 243.75244140625, 243.77400716145837, 243.79435794454224, 243.48646375868051, 243.9810974957192, 243.97046232876716, 243.91777886284723, 244.10162938784248, 243.44469225084455, 243.63368204195208, 244.064081756162]",AA,A
"[302.6910486355634, 302.22870291095893, 303.24469672309027, 302.3579365498311, 302.1240234375, 302.38783094618054, 302.36486486486484, 302.5225572183099, 303.4366973458904, 302.3832138270548, 302.4387668918919, 302.46719575264086, 303.0120849609375, 302.2801449424342, 301.96295844184027, 302.265625, 302.0604093309859, 302.28488869863014, 302.08589736729454, 302.70666173986484, 302.2514011548913, 302.4341480152027, 302.093505859375, 302.0831133868243, 302.2359212239583, 301.8490261501736, 302.7182089315878, 302.2216796875, 301.943359375, 302.9169788099315, 302.7296928510274, 302.392578125, 302.3486328125, 302.4791978809931, 303.1292889569257, 302.2705078125, 302.2833930121528, 302.25679580479454, 302.3902370505137, 302.00927734375, 302.67350706335617, 302.46417071368245, 302.05315483940973, 302.0628163512324, 302.3972602739726, 302.4922688802083, 302.51837836371527, 302.4234347873264, 302.2288004557292, 302.2171223958333, 302.5995818661972, 302.25913687928085, 302.43055555555554, 302.5242161106419, 302.85400390625, 302.6835673564189, 302.5288349873311, 302.3082994434931, 302.2857666015625, 302.1731814822635, 302.46688179347825, 302.5189961472603, 302.44642283818496, 302.55645333904107, 302.6996999547101, 301.9214527027027, 302.734375, 302.5727143158784, 302.1523295969203, 302.439399614726, 302.2474315068493, 302.1670871310764, 302.4661593967014, 302.62814083614865, 302.83065580985914, 302.5892283818493, 302.13037778253425, 302.67503526475696, 302.4281819661458, 303.7410370291096, 302.24274935787673, 302.12569563356163, 302.421875, 302.4089656464041, 302.86781624571915, 302.3741026182432, 301.97265625, 302.62668557363014, 302.151447452911, 302.08207251320425, 302.5307015196918, 302.68053028681504, 302.40702024647885, 302.2240207619863, 302.5042317708333, 302.0104302300348, 302.66554090711804, 302.87841796875, 302.01566513270546, 302.3902370505137, 302.48277452256946, 302.11095675616195, 302.4113067208904, 302.5728408604452, 302.3082994434931, 302.4019424229452, 302.41424130721833, 302.51600477430554, 302.44642283818496, 302.4323763912671, 302.09228515625, 302.33086480034723, 302.4133630701013, 302.7414957682292, 302.5587944135274, 302.2076332405822, 302.82567690496575, 302.6866239659926, 302.39960134845893, 302.4941934121622, 302.36610090228874, 302.7251372466216, 302.1575927734375, 321.10946864297944, 499.00039887764086, 499.773250214041, 499.0966796875, 499.4038349873311, 499.6468321917809, 499.1592622139085, 499.2236987964527, 499.9464897260274, 498.8079998944257, 499.4267711900685, 498.5767633142606, 498.5222710503472, 498.5934787326389, 498.8980679898648, 498.56472821302816, 498.43919542100696, 498.5054634712838, 498.6209353885135, 497.8904834692029, 496.7158069349315, 498.064265839041, 498.06396484375, 497.6578995988176, 497.9882134331597, 497.3853858741554, 497.83572635135135, 497.36843915052816, 497.1337212456597, 497.2285022474315, 496.9960530598958, 497.5331899282095, 497.9144370719178, 496.3427734375, 496.8562714041096, 497.0763324058219, 496.292072452911, 496.1676703559028, 497.1151815878378, 496.5893889126712, 496.328125, 496.4021029537671, 495.8080394847973, 495.7997639973958, 495.1496281035959, 495.3013102213542, 496.1617838541667, 495.9375, 495.3064800941781, 495.3900311444257, 494.9763885916096, 494.68994140625, 495.03309461805554, 495.3813944777397, 494.5807470034247, 494.1815443441901, 494.6487630208333, 495.0781928168402, 493.3834499782986, 493.4734187714041, 494.5787026848592, 493.7332780393836, 494.1729571368243, 494.3993462456597, 492.8552761883803, 494.475398651541, 493.0251662795608, 492.7383213827055, 494.267578125, 493.4476669520548, 492.77587890625, 493.59375, 493.3992627640845, 492.4553765190972, 493.55067422945206, 492.63383032570425, 492.5299657534247, 492.0804794520548, 491.85573630136986, 493.16650390625, 491.6187183277027, 491.3406999143836, 492.420093433277, 492.3028815282534, 491.5011935763889, 492.1040852864583, 491.3669895481419]","[3.961267605633803, 3.973137842465753, 3.725179036458333, 3.961016680743243, 3.806501116071429, 3.981526692708333, 3.8610509923986482, 3.891120158450704, 4.130658711472603, 3.873809396404109, 3.7699931376689193, 3.966425506161972, 4.066975911458333, 3.962787828947368, 3.7567138671875, 4.257463727678571, 3.980867627640845, 3.609936857876712, 3.570807470034246, 3.584908150337837, 4.311735733695652, 4.06593116554054, 3.7872314453125, 3.82640941722973, 4.124959309895833, 4.124959309895833, 3.9778425886824333, 4.06494140625, 3.938337053571429, 3.7263217037671232, 3.906918878424657, 3.9276123046875, 3.967633928571429, 3.966114619006849, 4.124326963682432, 4.065987723214286, 3.9581298828125, 3.93601508989726, 3.8356833261986303, 3.897530691964285, 3.979157748287671, 3.7878088048986482, 3.879801432291666, 3.744635783450704, 3.958088077910959, 3.90625, 3.8421630859375, 4.216512044270833, 4.136149088541667, 3.98828125, 4.010783450704225, 4.103569135273973, 4.123942057291667, 14.443557326858109, 38.1298828125, 90.5075485641892, 124.54833984375, 110.960910744863, 105.010986328125, 104.20284786739865, 103.72898267663044, 104.7584011130137, 106.00452161815068, 106.69781410530824, 106.20541779891305, 106.201171875, 105.10762532552084, 105.1658836570946, 104.77878736413044, 104.1945366010274, 104.30088827054794, 103.65397135416669, 103.662109375, 103.22100665118244, 103.26735805457749, 103.0076118364726, 103.22432844606163, 103.05074055989584, 103.28470865885416, 103.28854077482876, 103.62766213613014, 103.91461098030824, 103.70779854910714, 103.81227258133562, 104.04203232020548, 103.68322423986488, 104.28955078125, 104.36610391695206, 104.5236247859589, 104.87249669894366, 105.06340967465754, 105.28313623715754, 105.44399207746478, 105.7908149614726, 105.896484375, 106.2713623046875, 106.1676025390625, 105.97202845982144, 105.78178510273972, 105.6222575984589, 96.81803385416669, 8.10821963028169, 4.044373394691781, 3.7915373501712333, 3.7985605736301373, 4.025310359589041, 3.874614876760564, 4.100545247395833, 3.875816031678081, 3.9380217251712333, 3.883928571428572, 4.024251302083333, 4.182722761824325, 3.769938151041666, 4.197880993150685, 4.008253959760274, 3.8507330907534243, 4.072481043198529, 4.204904216609589, 3.664088893581081, 3.832320092429577, 4.125316722972973, 3.9520263671875, 4.191861087328767, 4.032446632922535, 4.254066780821918, 3.786214192708333, 8.905854096283784, 27.223017444349317, 42.86009022887324, 56.96856524493244, 71.85158925513699, 86.00810282939189, 97.35692690496576, 105.37797095070422, 108.92537434895831, 110.38614908854169, 110.3096626900338, 109.66109154929578, 108.96199544270831, 108.65280563766892, 108.05400126689187, 107.50254755434784, 107.65798908390413, 107.45230896832192, 107.27678571428572, 106.94844013935813, 107.00581868489584, 106.67823585304056, 106.64854307432432, 106.5735722931338, 106.1614990234375, 106.19515196917808, 106.40157063802084, 106.01014833192568, 105.83195098458904, 106.14885602678572, 105.75369220890413, 105.78078178510276, 105.84800406678082, 105.99568684895831, 105.85970491976352, 105.7476723030822, 105.27099609375, 105.66941352739724, 105.72311813766892, 105.31107584635416, 105.47978649400685, 105.46976725260416, 104.4853515625, 104.85037667410714, 104.81258026541096, 104.97881915118244, 104.26376551797944, 104.48207310267856, 104.35689290364584, 103.79621949914385, 104.15440389554794, 103.75220070422536, 104.056640625, 103.55326334635416, 103.66719563802084, 103.46512467893837, 103.00739986795774, 103.09389715325342, 103.34175728462836, 103.06599934895831, 103.1982421875, 102.63538099315068, 102.45493296030403, 102.1949245505137, 102.55266462053572, 102.44073737157534, 102.41245814732144, 101.896484375, 102.21205160651408, 102.05281575520831, 102.31532266695206, 102.25331481073944, 102.19793450342466, 102.48287671232876, 102.14676530393837, 102.41350446428572, 102.15206661739865, 102.74875588613014, 102.76175834037164, 102.94239619006851, 103.4881591796875, 103.97745768229169, 104.10486169763512]","[150.2902178697183, 151.1193680436644, 150.616455078125, 151.11875791807432, 150.8056640625, 151.09965006510416, 150.41932801942568, 149.83288402288733, 150.63610338184932, 150.44714522688355, 150.4589183910473, 151.29772777288733, 150.92841254340277, 150.92323704769737, 150.58932834201389, 150.01918247767858, 150.93495543573945, 150.15952750428082, 150.07591770119862, 152.45988175675674, 155.35906363224638, 161.09058277027026, 181.3323974609375, 206.1295792863176, 246.38909233940973, 334.7137451171875, 403.3490155194257, 408.2945127744932, 388.7433733258928, 384.3806854666096, 383.670002140411, 383.6402045355903, 383.9930943080357, 383.6566245719178, 383.3591770481419, 383.12465122767856, 383.1858317057292, 383.4810439854452, 384.0562794306507, 383.5362025669643, 383.31884096746575, 383.32453547297297, 382.8653971354167, 384.8594987896127, 385.031169734589, 384.197998046875, 385.3373209635417, 385.6136745876736, 385.0609673394097, 384.9625651041667, 384.9024812940141, 386.087997645548, 387.5498453776042, 387.9978489231419, 388.6858258928572, 388.9315218538852, 390.1043866131757, 388.9324031464041, 388.4348551432292, 389.4692910684122, 388.2957569067029, 388.7116732662671, 387.1381367722603, 387.4224101027397, 387.76678555253625, 387.0988175675676, 386.9513617621528, 387.6101932010135, 387.4695708786232, 386.5679179152397, 386.5177520333904, 386.334228515625, 386.1409505208333, 386.4818676097973, 386.1627283230634, 385.599716395548, 385.979304901541, 386.3223605685764, 386.0341389973958, 385.3572479666096, 384.7435520119863, 384.862277932363, 384.9836077008928, 385.599716395548, 385.5880110231165, 384.4413138724662, 384.6348353794643, 384.6281704837329, 385.280326947774, 384.9317093970071, 385.0144477739726, 384.5596104452055, 383.3172865316901, 385.007758989726, 383.1803385416667, 383.221435546875, 383.2858615451389, 383.06361607142856, 383.049617401541, 383.13322720462327, 383.19939507378473, 381.5137406470071, 382.3138511344178, 382.4359214469178, 382.36903360445206, 381.3523383989726, 382.1877063160212, 381.0207790798611, 381.87239137414383, 382.059677333048, 381.54994419642856, 381.49041069878473, 381.6633894636825, 381.0292561848958, 380.8255966395548, 381.57975706335617, 380.02294252996575, 381.2395881204044, 380.9660611087329, 381.3912056587838, 380.8879153829225, 380.3057696368243, 381.3988579644097, 380.42259738869865, 380.6042308538732, 380.4092198202055, 380.4392496744792, 378.7139067778716, 378.3306801155822, 379.6070367517606, 381.2773833403716, 381.1332807148973, 380.1045185810811, 379.5747939854452, 380.5784413512324, 379.5389811197917, 379.9102783203125, 379.8636771537162, 380.11079170334506, 379.7119140625, 379.7102644636825, 379.4265334670608, 379.8233695652174, 379.72194723886986, 379.79385166952056, 379.2393275669643, 379.2335304054054, 378.8455539279514, 379.56180057010135, 378.7831899282095, 378.7559831646127, 377.63841417100696, 378.29556399828766, 378.8370768229167, 377.9105521537162, 377.2086365582192, 377.6157924107143, 376.98957887414383, 376.7320606806507, 376.5631688784247, 375.9531656901042, 376.02176150760135, 375.6267390839041, 376.4072963169643, 376.0079997859589, 375.3338788006757, 375.7107204861111, 374.6735873287671, 375.7395426432292, 374.8225911458333, 374.90757533482144, 374.6434877996575, 374.2715371621622, 374.2488495291096, 373.5316685267857, 373.1404622395833, 374.2906544306507, 373.1786440496575, 374.4783643265845, 371.7545572916667, 373.18962944878473, 372.8030734592014, 372.5398651541096, 371.75499284771126, 371.7355388484589, 371.92250844594594, 371.84685601128473, 371.61229093309856, 372.289035744863, 372.021484375, 371.90443065068496, 371.69189453125, 371.852592572774, 372.4539620535714, 371.2646484375, 370.9142550616197, 371.0415310329861, 370.1319028253425, 370.891904159331, 369.1536681292809, 370.6770387414384, 370.0599983946918, 369.6742466517857, 369.0983952702703, 369.4011531464041, 370.3817831503378, 369.5700449486301, 369.2528618706597, 369.7987874348958, 369.72524282094594]","[422.2532460387324, 422.2054259417809, 422.4263509114583, 422.3316089527027, 421.6120256696428, 421.1697048611111, 421.2448532516892, 421.404599471831, 421.2469231592466, 421.4783550941781, 421.5002111486487, 421.16252200704224, 421.3053385416667, 421.1894788240132, 421.37451171875, 421.0797991071428, 421.2718694982394, 421.4402290239726, 421.3037778253425, 421.1478568412162, 421.3286911231884, 421.1630331503378, 421.04966905381946, 421.30687816722974, 421.3948567708333, 421.2544759114583, 421.2573902027027, 421.31413640202703, 421.3469587053572, 421.3699967893836, 421.4087917380137, 421.4029947916667, 421.3176618303572, 421.20210830479454, 421.2072423986487, 421.4222935267857, 421.28770616319446, 421.2248501712329, 421.2589629708904, 421.2486049107143, 421.29240689212327, 421.3055584881757, 421.3894314236111, 421.360585387324, 421.0763591609589, 421.2904188368056, 421.2110731336805, 421.240234375, 421.282958984375, 421.0638020833333, 421.2388589348592, 421.0763591609589, 421.405029296875, 421.2798247466216, 421.3623046875, 421.2600295608109, 421.13597972972974, 421.167995505137, 421.17784288194446, 421.4619404560811, 420.92462069746375, 421.3720034246575, 421.2134792380137, 421.4582887414384, 421.0604902626812, 421.1768897804054, 421.0347493489583, 421.2943412162162, 421.23174252717394, 421.1077964469178, 421.293075770548, 421.4063856336805, 421.2619357638889, 421.4058540962838, 421.1432658450704, 421.1345515839041, 421.316486515411, 421.33653428819446, 420.3742133246528, 420.2783872003425, 420.33055971746575, 420.22487692636986, 420.2350725446428, 420.240261130137, 420.22487692636986, 420.1712943412162, 420.3962053571428, 420.1459492722603, 420.2696917808219, 420.1783945862676, 420.19076412671234, 420.4797196061644, 420.3661421654929, 420.07906142979454, 420.4166666666667, 420.4257541232639, 420.0927734375, 420.4241071428572, 420.337917380137, 420.1111675941781, 420.19721137152777, 420.1563875440141, 420.2937714041096, 420.20280393835617, 420.3432684075343, 420.4054741010274, 420.240977112676, 420.2765570746528, 420.2349101027397, 420.1800620719178, 420.41015625, 420.16059027777777, 420.2973236908784, 420.0337727864583, 420.0141802226028, 420.4930971746575, 420.30046018835617, 420.4812442555147, 420.3071489726028, 420.3388935810811, 420.3269421214789, 420.23991765202703, 420.3335232204861, 420.115180864726, 420.1330050616197, 420.3753745719178, 420.1015896267361, 420.5401446368243, 420.2302279537671, 419.921875, 419.24685916385135, 419.3225599315069, 419.4441511824325, 419.382758989726, 419.4659165933099, 419.12841796875, 419.2850748697917, 419.2666543496622, 419.5058043573944, 419.39019097222223, 419.31020375844594, 419.0383498733109, 419.3868885869565, 419.2583476027397, 419.2008240582192, 419.1887555803572, 419.4751636402027, 419.2403157552083, 419.2442198057432, 419.0693623310811, 419.4886113556338, 419.3257649739583, 419.3024935787671, 419.3779839409722, 419.15844066722974, 419.2764073202055, 419.1636439732143, 419.2021618150685, 419.18677761130135, 419.2436322773973, 419.0884060329861, 419.01723500844594, 419.359348244863, 419.2410714285714, 418.90651755136986, 419.3379170185811, 419.244384765625, 419.2235659246575, 419.2484537760417, 419.4329427083333, 419.1155133928572, 418.2991759417809, 418.5599662162162, 418.18881100171234, 418.2952008928572, 418.42719184027777, 418.1995130565069, 418.3707459332192, 418.1069817341549, 418.2565104166667, 418.353271484375, 418.37022569444446, 418.36271939212327, 418.3236135563381, 418.3500107020548, 418.2986697635135, 417.99994574652777, 417.9529324383803, 418.1801155821918, 418.2683171452703, 418.31389126712327, 418.3182198660714, 418.0817904537671, 418.2568359375, 418.0514322916667, 418.5718805017606, 418.3858235677083, 418.230281464041, 418.3167363556338, 418.2490100599315, 418.168075770548, 418.3018514554794, 418.1828962053572, 418.4761665962838, 418.4215806934931, 418.0875211148648, 418.2075395976028, 418.255615234375, 418.41905381944446, 418.30988703547297]","[244.0203427596831, 244.36041845034248, 243.88543023003476, 243.86435019003375, 243.44189453125, 244.02201334635416, 244.3364653716216, 243.15285266285213, 244.36396350599315, 244.03427333047944, 243.5950696790541, 243.04715008802816, 243.533189561632, 243.54813425164477, 243.76681857638889, 243.75983537946428, 243.8089376100352, 243.5202402611301, 243.4599743150685, 243.10546875, 243.66430310235503, 243.5181323902027, 243.95012749565973, 243.44469225084455, 243.87105305989584, 243.5439724392361, 243.35026921452703, 243.47266944679052, 243.8485630580357, 243.58759631849315, 243.4706094820205, 243.27080620659723, 244.18129185267856, 243.4103435359589, 243.4586808488176, 243.6193498883929, 243.89621310763889, 243.5060600385274, 243.6691325984589, 243.19049944196428, 244.0768139982877, 244.36094541807432, 243.57991536458331, 243.78342319542253, 243.9810974957192, 243.0731201171875, 244.4317626953125, 244.0867106119792, 243.79557291666663, 243.1158203125, 243.13462808098592, 243.41743364726028, 244.20891655815973, 243.82937869510133, 243.80419921875, 244.31897962415545, 243.22786898226352, 243.4564292594178, 244.23048231336804, 243.71397276182432, 280.311084692029, 524.554526969178, 515.2771163313356, 515.3941031678082, 520.0435207201087, 518.6179001266892, 552.4806043836805, 545.1332875844595, 523.6328125, 521.888645119863, 523.710803724315, 536.0115559895834, 546.1007351345486, 548.5884712837837, 543.7235915492957, 544.8747859589041, 545.1832058005137, 538.7396240234375, 530.5230712890625, 541.3013698630137, 536.9586766909247, 538.5823121789383, 539.2599748883929, 540.6029938998288, 543.8679901541096, 538.2019372888514, 536.0325055803571, 542.5811349529109, 543.8679901541096, 543.9021924515845, 544.3642979452055, 544.5415507277397, 545.1451089348592, 543.2972361943494, 541.2477213541666, 542.2871907552084, 545.5544026692709, 548.2362583705357, 548.7849823416096, 548.2425888270548, 546.0899522569445, 544.259394256162, 541.4857127568494, 539.4827563142123, 537.6003317636986, 534.6792059075342, 533.284551056338, 530.9507921006945, 528.3193760702055, 526.096626177226, 524.1873604910714, 522.5473361545139, 520.5658123944256, 519.1579182942709, 515.801784567637, 513.5719445633562, 513.0224609375, 509.7799862132353, 507.2546553938356, 506.1960251266892, 503.2139909771127, 502.0169314822635, 500.4208713107639, 498.3104799871575, 496.26678036971833, 494.5952616652397, 492.80815972222223, 490.6127269847973, 488.0475438784247, 485.5616609815141, 483.7723025760135, 481.9961338827055, 479.8380093961149, 479.064372859589, 480.5754153829225, 484.7389729817708, 489.72425672743054, 497.0894478462838, 496.0991142165493, 499.6085611979167, 503.1290250211149, 517.0406857052365, 524.6792204483696, 527.5855495505137, 531.4886558219179, 374.30043247767856, 243.99374472128375, 330.21674262152777, 335.5735985008446, 531.6867477829392, 531.5167666153169, 528.7151421440972, 529.1630993150685, 531.2634955512153, 532.0154798353041, 528.5781651327055, 532.9011579241071, 533.7326760488014, 532.9775791952055, 534.5834894049658, 533.5818142361111, 532.8478014146959, 533.6085991010274, 535.0417131696429, 534.7784674657535, 534.6278505067568, 533.5171169704861, 535.0053510273973, 535.5047607421875, 534.7883463541667, 534.1396484375, 535.288955479452, 536.299487964527, 535.4520280393835, 534.4982561383929, 535.0806342230903, 533.0981110873288, 533.4242562071918, 532.8508060079225, 532.9975260416667, 531.3892957899305, 533.5494656032986, 533.4987023758562, 533.7037164392606, 533.658229880137, 533.2150021114865, 533.506334092882, 534.4946632922536, 533.8106672731165, 533.8305004222973, 533.016574807363, 533.0194614955357, 532.9563088613014, 533.7662527901786, 534.1361979166667, 533.5178257042254, 532.6976182725695, 534.884819135274, 534.2650335607394, 534.2679794520548, 534.4168717893835, 533.580238655822, 535.25244140625, 535.4391891891892, 533.9382892765411, 533.7081001900337, 531.2192315924658, 531.4432101779514, 531.8673366970486, 531.3615128800676]",AA,A
