ingot,oil_pressure,mould,bucket,discharge,original_label,label
"[459.7108917236328, 451.71337890625, 450.6959991455078, 450.51840444711536, 450.3194885253906, 451.3480525362319, 450.3942565917969, 450.08733053768384, 449.45164489746094, 448.22064208984375, 449.0697937011719, 448.46363830566406, 448.1458740234375, 446.1404876708984, 447.20860290527344, 447.2993927001953, 445.32046274038464, 446.32231001420456, 446.0977630615234, 446.0470275878906, 446.1959885817308, 446.24195861816406, 444.749267578125, 445.6678466796875, 445.4034881591797, 445.82005310058594, 444.0032301682692, 443.986328125, 443.4915618896485, 443.2065805288461, 445.0830535888672, 442.82801649305554, 443.6170654296875, 442.100341796875, 441.62905649038464, 442.99891493055554, 442.5623016357422, 442.55963134765625, 441.9881896972656, 442.27391052246094, 441.2752227783203, 441.6223602294922, 442.2578887939453, 441.39805603027344, 441.3793640136719, 440.0549011230469, 441.32143930288464, 439.8978572237319, 439.3436479710821, 440.66639709472656, 438.9040069580078, 439.3899993896485, 438.0682067871094, 440.45220762310606, 439.8840026855469, 439.5689086914063, 438.9286678538603, 439.34837431066177, 438.9226989746094, 438.5835723876953, 439.1843872070313, 438.1536560058594, 437.5774489182692, 438.0537109375, 438.63697814941406, 438.6690216064453, 437.1507605350379, 439.98517127403846, 437.7210693359375, 438.12962341308594, 437.9460018382353, 436.1390021829044, 436.9974212646485, 437.5528411865234, 437.2083740234375, 437.6649932861328, 437.08578725961536, 437.16124131944446, 437.4780731201172, 365.7888488769531]","[130.9764737215909, 132.46446814903845, 137.26486707089552, 157.0919952392578, 174.14369201660156, 178.0301055908203, 174.95851135253906, 172.11065764925374, 169.53286743164062, 168.8496551513672, 168.25394870923913, 167.79943266369048, 167.56219482421875, 166.81392728365384, 166.6775665283203, 166.21522521972656, 165.32373046875, 164.8648223876953, 163.81883239746094, 163.08641052246094, 162.07017517089844, 160.8548126220703, 160.9932861328125, 159.6394500732422, 159.47007751464844, 158.8131866455078, 158.274169921875, 158.2661590576172, 157.1766815185547, 156.58273315429688, 156.3607177734375, 155.50241088867188, 155.4715118408203, 155.2357635498047, 154.3454132080078, 153.72171020507812, 153.9357147216797, 153.3040008544922, 153.29141235351562, 152.9171905517578, 152.30149841308594, 151.46947877798507, 151.73387145996094, 151.23033142089844, 151.43975830078125, 150.5276641845703, 150.06512920673077, 150.248046875, 149.89366149902344, 149.7883758544922, 149.2470703125, 149.13662574404762, 148.61452414772728, 148.7611960827465, 148.30161830357142, 148.03628540039062, 147.76620483398438, 147.5350341796875, 147.15280151367188, 146.72021484375, 146.7854461669922, 146.0335693359375, 147.00860595703125, 146.3173828125, 146.13822115384616, 146.15340776585822, 145.79896545410156, 145.66964721679688, 145.35150146484375, 145.28627014160156, 144.62709045410156, 144.32496643066406, 144.47145080566406, 144.0823516845703, 144.15673828125, 143.38197326660156, 140.8894500732422, 142.42295837402344, 143.5261688232422, 142.7845916748047, 142.42066955566406, 142.3634490966797, 58.94746398925781]","[251.8429657907197, 251.28943810096155, 250.73839785447765, 250.72433471679688, 250.3485870361328, 250.23033142089844, 250.7071685791016, 250.4432427705224, 250.4096221923828, 250.3295135498047, 250.2723760190217, 250.042472718254, 250.5126190185547, 249.91849459134616, 251.2145233154297, 250.2837371826172, 249.4349670410156, 250.316162109375, 250.4172515869141, 250.62705993652344, 250.43441772460932, 250.81398010253903, 251.91452026367188, 249.3529510498047, 250.38673400878903, 251.02378845214844, 250.62896728515625, 250.35812377929688, 250.26466369628903, 250.154037475586, 250.1349639892578, 250.3676605224609, 250.88836669921875, 250.4859161376953, 251.04286193847656, 249.7401428222656, 251.4453125, 250.3905487060547, 250.05294799804688, 249.9957275390625, 250.64422607421875, 250.13715601679104, 250.99517822265625, 249.58946228027344, 250.4534912109375, 249.95758056640625, 250.62650240384616, 250.63151041666663, 250.43251037597656, 250.560302734375, 249.4794338852612, 251.3716827876984, 250.2579012784091, 250.45499559859155, 250.0826977926588, 250.2875518798828, 249.08401489257807, 250.47637939453125, 250.32379150390625, 250.94940185546875, 249.82406616210932, 250.07583618164065, 251.1859130859375, 250.154037475586, 250.58894230769232, 249.87843983208955, 250.133056640625, 250.44967651367188, 249.88319396972656, 251.7790985107422, 251.08673095703125, 251.5635681152344, 250.6995391845703, 250.9722900390625, 251.0142517089844, 250.62705993652344, 250.97610473632807, 250.3905487060547, 250.8177947998047, 249.9022674560547, 250.23033142089844, 250.4668426513672, 251.3671112060547]","[412.24701112689394, 412.45688100961536, 412.35823810634326, 412.5085144042969, 412.2842102050781, 412.7038269042969, 412.4802856445313, 412.31815531716416, 412.0904235839844, 412.6183776855469, 412.3933990036232, 412.6687437996032, 412.3254089355469, 412.4643930288461, 412.7434997558594, 412.07135009765625, 412.4940185546875, 412.0255737304688, 412.4932556152344, 412.4505310058594, 412.4001770019531, 412.4017028808594, 412.2338562011719, 412.4261169433594, 412.3841552734375, 412.48333740234375, 412.41162109375, 412.30023193359375, 412.4505310058594, 412.320068359375, 412.7373962402344, 412.4642639160156, 412.2674255371094, 412.466552734375, 412.3437194824219, 412.3009948730469, 412.51995849609375, 412.5085144042969, 412.4879150390625, 412.2575073242188, 412.6260070800781, 412.5280433768657, 412.7419738769531, 412.5474243164063, 412.5680236816406, 412.3414306640625, 412.41030649038464, 412.33159722222223, 412.43603515625, 412.8220825195313, 412.2226854011194, 412.3021453373016, 412.4874526515151, 412.3866912411972, 413.2397693452381, 412.5611572265625, 412.100341796875, 412.54437255859375, 412.5916748046875, 412.0919494628906, 411.1260681152344, 411.6349487304688, 411.5006713867188, 411.4175109863281, 411.4202223557692, 411.5135844216418, 411.69140625, 412.19036865234375, 411.4617614746094, 411.3251953125, 411.6296081542969, 411.367919921875, 411.331298828125, 411.36334228515625, 411.4785461425781, 411.4129333496094, 411.4259033203125, 411.38775634765625, 411.70513916015625, 411.6715698242188, 411.37249755859375, 411.38470458984375, 411.4861755371094]","[538.9713186553031, 536.2720703125, 535.6880567863806, 535.5506958007812, 536.3796295166015, 536.5656341552734, 533.2620300292969, 541.7135931669776, 541.652456665039, 537.5077880859375, 526.8641502490942, 514.7605375744047, 517.7589477539062, 530.9529597355769, 529.5378936767578, 545.5666412353515, 555.1256622314453, 561.967398071289, 568.4128631591797, 570.5761779785156, 572.6464904785156, 577.2723449707031, 579.07578125, 578.7442077636719, 581.5019287109375, 585.6546844482422, 582.8363098144531, 581.4534057617187, 580.3292907714844, 580.406118774414, 580.5759490966797, 581.0126556396484, 582.1327270507812, 584.0898193359375, 583.4266723632812, 585.0157989501953, 585.3756774902344, 585.804296875, 585.351416015625, 585.4969848632812, 585.7840789794922, 585.9587978078357, 585.5374206542969, 587.3206390380859, 588.2830108642578, 588.3760131835937, 588.1294170673077, 588.1169673859126, 588.6671508789062, 587.7492584228515, 585.6575209888059, 586.0877325148809, 583.7967211174242, 585.4981238996479, 587.5244636656745, 585.6344665527344, 585.2503265380859, 589.6254791259765, 585.7032073974609, 587.3327697753906, 587.5713409423828, 584.7206176757812, 586.5078796386719, 586.5968383789062, 585.1553335336539, 586.7583401352612, 587.4257720947265, 587.2842468261719, 587.4945129394531, 589.1806854248047, 587.8503479003906, 586.0873474121094, 586.6049255371094, 589.5971740722656, 587.5834716796875, 588.26279296875, 588.3194030761719, 589.4394744873047, 588.3962310791015, 589.1928161621094, 590.4058898925781, 590.5029357910156, 589.5486511230469]",XB,B
"[507.2158348880597, 505.37281799316406, 505.63450622558594, 506.0911254882813, 505.930908203125, 503.97543569711536, 505.4039713541667, 505.6318359375, 506.101806640625, 504.7594886893657, 504.2646484375, 504.4795661695076, 503.99024812940144, 504.8580729166667, 505.4208831787109, 504.523666381836, 503.83473205566406, 503.4689025878906, 503.55702209472656, 503.1351165771485, 502.9054718017578, 503.1484680175781, 503.2018737792969, 502.0166766826923, 502.5378090018657, 501.9842224121094, 502.4408416748047, 501.02825927734375, 501.40476989746094, 501.6477661132813, 500.0829772949219, 499.8079376220703, 500.4915313720703, 500.205810546875, 499.0255432128906, 500.633056640625, 499.1884307861328, 498.9534454345703, 498.7558441162109, 498.89202880859375, 498.9481048583984, 499.7812347412109, 497.0335083007813, 497.1456604003906, 497.6530151367188, 498.7798767089844, 496.6009216308594, 496.4513854980469, 496.9961242675781, 494.70501708984375, 443.7959747314453]","[133.46795654296875, 132.01455688476562, 151.4248809814453, 172.34925842285156, 182.6981506347656, 186.1840209960937, 187.77703857421875, 188.38243103027344, 189.34030151367188, 189.4295654296875, 189.13201904296875, 188.3693301072761, 187.2386807528409, 186.2206420898437, 184.83590698242188, 184.59329223632807, 183.432861328125, 182.7027282714844, 182.1408233642578, 182.00006103515625, 181.09965376420453, 180.38644409179688, 179.7432861328125, 179.4606170654297, 179.3576202392578, 178.92617797851562, 178.06329345703125, 177.94313049316406, 177.50106401585822, 176.88156960227272, 176.291748046875, 176.00564575195312, 175.37048157649255, 174.97109985351562, 174.77140925480768, 174.47144717261904, 173.92510986328125, 173.4456024169922, 173.3700714111328, 173.03413529829547, 172.37495561079547, 172.1455535888672, 171.42572021484375, 171.4669189453125, 171.06065368652344, 170.56283569335938, 170.5800018310547, 170.45411682128906, 169.6255645751953, 169.88877868652344, 169.56605529785156, 168.95608520507812, 169.04763793945312, 168.711181640625, 167.80137634277344, 167.0918426513672, 166.9430694580078, 165.9755859375, 166.00674293154762, 166.147705078125, 165.4164276123047, 165.38209533691406, 164.6267852783203, 164.4070763221154, 164.91043526785714, 164.18504333496094, 163.8600311279297, 163.9676055908203, 163.63572692871094, 163.5670623779297, 163.22030639648438, 162.9591346153846, 162.9003441220238, 162.4764404296875, 162.0941745923913, 162.03227095170453, 161.64977309283088, 162.0753847947761, 161.59066772460938, 161.936279296875, 162.47415161132812, 162.34758337220148, 162.70067630597015, 162.1388397216797, 162.1571502685547, 161.76690673828125, 161.06080627441406, 161.55600373641303, 161.69215029761904, 161.16380310058594, 161.16526442307693, 161.0537109375, 160.63099888392858, 160.35585021972656, 159.95416259765625, 160.1681671142578, 159.7470245361328, 159.8006036931818, 159.16566467285156, 159.34885817307693, 159.0278087797619, 158.51907348632812, 158.64266967773438, 158.1551513671875, 158.33482360839844, 158.09449768066406, 158.1637517755682, 157.8315197172619, 157.8450164794922, 156.89017427884616, 157.18280319940476, 157.52572631835938, 157.12060546875, 157.4776611328125, 157.68365478515625, 157.9159698486328, 158.81661987304688, 158.5213623046875, 158.26825420673077, 157.84430803571428, 157.13204956054688, 156.9832763671875, 156.2325439453125, 155.91897583007812, 156.17189025878906, 154.90159606933594, 154.5399627685547, 154.60519409179688, 154.3179473876953, 154.2275390625, 153.44476318359375, 153.26966857910156, 153.50770568847656, 152.51206970214844, 152.8359375, 152.48212139423077, 152.24651227678572, 152.21681213378906, 151.3802490234375, 151.2886962890625, 151.29098510742188, 151.15365600585938, 150.5196533203125, 149.98521423339844, 149.5750204057836, 149.89229910714286, 149.40594951923077, 149.09361049107142, 148.74588448660714, 148.4809337797619, 148.4036407470703, 148.40020751953125, 144.35243225097656]","[251.64749145507807, 251.2450408935547, 249.156494140625, 249.85076904296875, 249.77638244628903, 250.62896728515625, 249.0248870849609, 249.77256774902344, 249.9785614013672, 249.05731201171875, 248.933334350586, 248.86179454291045, 249.95642459753788, 249.4406890869141, 249.8526763916016, 249.5627593994141, 250.84640502929688, 249.4139862060547, 248.7216186523437, 250.5450439453125, 250.5852716619318, 249.7515869140625, 248.8036346435547, 250.0853729248047, 249.2766571044922, 249.2194366455078, 249.8126220703125, 249.7191619873047, 249.7472597947761, 249.6420010653409, 250.44967651367188, 250.5126190185547, 249.8110278684701, 248.118896484375, 249.50908954326923, 249.5503162202381, 250.11016845703125, 249.8011779785156, 250.26466369628903, 250.3281841856061, 250.20981297348484, 249.4883728027344, 249.96902465820312, 249.8545837402344, 248.9638519287109, 249.95376586914065, 250.3924560546875, 248.5995483398437, 250.67665100097656, 249.28237915039065, 250.33905029296875, 249.70008850097656, 248.7769317626953, 250.7891845703125, 249.83932495117188, 250.3085327148437, 251.2908172607422, 250.8312049278846, 249.4921875, 250.28564453125, 249.72488403320312, 250.6556701660156, 250.2684783935547, 249.9842247596154, 250.74001736111111, 250.1864624023437, 250.2799224853516, 250.73768615722656, 251.231689453125, 251.5807342529297, 249.2079925537109, 250.45560396634616, 250.926029265873, 250.2112579345703, 250.3059895833333, 249.1907108191288, 249.45987477022052, 250.75479535914172, 251.11343383789065, 250.1807403564453, 251.8878173828125, 251.4325588852612, 252.0829932369403, 251.54067993164065, 251.5349578857422, 252.2368621826172, 251.54830932617188, 252.97207597373188, 251.61729600694449, 251.008529663086, 252.84630408653845, 252.30543870192307, 251.4588758680556, 251.90689086914065, 252.03086853027344, 250.38864135742188, 252.7365875244141, 252.40152994791663, 252.06329345703125, 252.51201923076923, 252.59044828869048, 251.7638397216797, 251.98318481445312, 251.964111328125, 251.9202423095703, 251.57501220703125, 251.158632220644, 251.25348772321428, 251.9355010986328, 251.7101111778846, 251.7049541170635, 252.0404052734375, 252.5649261474609, 252.1262359619141, 251.81724548339844, 252.4657440185547, 253.5224151611328, 252.9921722412109, 253.544921875, 252.82877604166663, 252.23114013671875, 252.18536376953125, 252.38563537597656, 251.9469451904297, 251.82296752929688, 252.6145172119141, 253.0875396728516, 251.42433166503903, 252.89108276367188, 253.06655883789065, 252.97691345214844, 252.15103149414065, 252.56301879882807, 253.37364196777344, 252.5878143310547, 252.93644831730768, 253.01285032242063, 252.21206665039065, 252.39517211914065, 252.7499389648437, 252.6602935791016, 252.7919006347656, 252.0384979248047, 252.35321044921875, 252.2724755130597, 253.5844494047619, 253.17119891826923, 252.42381262400792, 252.74274553571428, 252.17385912698413, 251.72569274902344, 251.83822631835932, 251.8553924560547]","[410.9978942871094, 411.41217041015625, 411.2733154296875, 411.5014343261719, 411.48388671875, 411.5418701171875, 411.1382751464844, 410.5080871582031, 410.3532104492188, 410.5515747070313, 410.2990417480469, 410.26518773320896, 410.3109019886364, 410.1815490722656, 410.2685241699219, 410.1807861328125, 410.7476501464844, 410.3486328125, 410.4272155761719, 410.6179504394531, 410.473662405303, 410.5408935546875, 410.1197509765625, 410.1586608886719, 410.550048828125, 410.60345458984375, 410.4752807617188, 410.6210021972656, 410.510057136194, 410.41743607954544, 410.4867248535156, 410.53173828125, 410.23968050373134, 410.2036743164063, 410.4797175480769, 410.350570436508, 410.4920654296875, 410.3921203613281, 410.4211120605469, 410.5506036931818, 410.4292732007576, 410.4295043945313, 410.2898864746094, 410.4562072753906, 410.6248168945313, 410.51800537109375, 410.1281433105469, 410.5218200683594, 410.6194763183594, 410.3989868164063, 410.4920654296875, 410.4775695800781, 410.5637817382813, 410.3097229003906, 410.318115234375, 410.5035095214844, 410.3524475097656, 410.3993389423077, 410.4466765873016, 410.6095581054688, 410.2189331054688, 410.2341918945313, 410.51800537109375, 410.4601862980769, 410.5009300595238, 410.5706481933594, 410.6042175292969, 410.5614929199219, 410.3997497558594, 410.598876953125, 410.4783325195313, 410.2378305288461, 410.6319134424603, 410.3944091796875, 410.5315613677536, 410.4255741003788, 410.1360868566176, 410.33515041977614, 406.9329528808594, 410.098388671875, 412.0538024902344, 413.15479244402985, 413.2604652518657, 413.11810302734375, 413.0685119628906, 412.9525451660156, 413.1364135742188, 412.9977355072464, 413.5691654265873, 413.2714538574219, 412.9271334134616, 413.22310697115387, 413.1407490079365, 413.064697265625, 413.16845703125, 412.5909118652344, 412.8953247070313, 412.8514441287879, 412.9441528320313, 412.9827223557692, 413.3391617063492, 412.9296569824219, 412.8747253417969, 413.4408264160156, 413.0486755371094, 413.0807189941406, 413.08744673295456, 413.10277157738096, 414.0153198242188, 414.20567908653845, 414.07933407738096, 414.4700317382813, 414.3250732421875, 413.9855651855469, 414.2701416015625, 413.8306884765625, 413.86273193359375, 414.2640380859375, 414.0344050480769, 414.168464781746, 414.1610412597656, 414.15570068359375, 414.36322021484375, 413.77880859375, 414.0084533691406, 413.8200073242188, 414.09619140625, 414.1366271972656, 414.2060546875, 413.9947204589844, 414.2648010253906, 413.94818115234375, 413.8726501464844, 414.1297607421875, 413.9962463378906, 413.9232271634616, 413.973152281746, 410.5164794921875, 414.2205505371094, 414.1320495605469, 414.0557556152344, 414.1541748046875, 414.3006591796875, 414.1793518066406, 414.23848530783584, 413.9390500992063, 414.01412259615387, 414.75982762896825, 415.02845982142856, 415.1326264880952, 415.1864318847656, 414.9422912597656, 415.2589111328125]","[530.6660522460937, 529.4610656738281, 527.7344573974609, 526.4283813476562, 526.8933929443359, 527.3947967529297, 531.9802154541015, 534.2971862792969, 536.7273773193359, 538.1426300048828, 538.6723388671875, 539.5930678638059, 539.3555812026516, 538.8664306640625, 537.0185150146484, 534.1597045898437, 528.6402191162109, 526.125112915039, 543.5974182128906, 532.7929748535156, 539.8261067708333, 550.73837890625, 554.9841369628906, 558.2715667724609, 560.4914916992187, 561.9471801757812, 566.0837615966797, 566.8318237304687, 568.5851679104477, 570.2220584753788, 569.9777282714844, 572.0763458251953, 572.9884444962686, 574.7612823486328, 574.0552734375, 576.179808407738, 579.0313018798828, 577.4017395019531, 579.4316162109375, 580.0442797111742, 578.8797289299242, 580.1715911865234, 578.881689453125, 581.1137451171875, 580.4910339355469, 581.7688049316406, 581.3927520751953, 582.4400390625, 582.2863830566406, 582.6503051757812, 583.0425323486328, 582.6098693847656, 583.60458984375, 583.9765991210937, 583.8552917480469, 584.0493835449219, 584.1949523925781, 585.9794771634615, 585.9809306795635, 585.2826751708984, 584.4052185058594, 585.6546844482422, 584.0817321777344, 584.9920973557693, 586.1000558035714, 586.3744415283203, 583.5237182617187, 584.2313446044922, 583.8835968017578, 585.9822143554687, 585.5940307617187, 584.3510967548077, 585.8864521329365, 585.6708587646484, 585.1141927083333, 585.1063506155303, 585.9413028492646, 584.2052122201492, 583.8876403808594, 585.1209320068359, 586.5200103759765, 587.133004897388, 587.8321216184701, 588.4811462402344, 588.5054077148437, 588.4326232910156, 589.0148986816406, 588.7784958106884, 588.6623139880952, 587.652212524414, 590.7133263221153, 589.3397536057693, 588.720808531746, 589.7467864990234, 589.1806854248047, 589.2615570068359, 588.2951416015625, 589.8586588541667, 589.1200317382812, 588.2568209134615, 590.910246155754, 588.8531555175781, 588.9178527832031, 589.4960845947265, 589.1685546875, 588.7480224609375, 587.1139263731061, 587.591173735119, 588.4245361328125, 589.0968900240384, 588.4825582837301, 587.5996459960937, 589.0715087890625, 587.3408569335937, 588.7561096191406, 588.9259399414062, 588.9380706787109, 585.5535949707031, 587.4247145432693, 588.581144593254, 590.7334197998047, 589.3505157470703, 588.0242218017578, 589.7710479736328, 587.5147308349609, 587.4662078857422, 588.4407104492187, 589.1928161621094, 588.068701171875, 589.5607818603515, 589.6699584960937, 588.9785064697265, 589.916616821289, 589.7670043945312, 589.3869079589844, 588.4240384615384, 587.6527901785714, 588.9218963623047, 588.1091369628906, 589.6093048095703, 588.1576599121094, 589.657827758789, 587.6724304199219, 589.4718231201172, 588.7823023554104, 591.2799448164682, 591.2707181490384, 590.955431547619, 591.7194754464285, 592.6396143353174, 592.3832000732422, 592.1486724853515, 593.4345306396484]",BB,B
