ingot_mean,ingot_median,ingot_sum,ingot_skew,ingot_rms,ingot_margin,mould_sum,mould_max,mould_ptp,mould_crest
302.22971400871967,302.20631638618363,12089.188560348786,0.5832727276579922,302.229826093021,0.0033162673060793,7423.851403315102,186.6083850599315,1.9430918236301409,1.005450063318316
478.98789106160746,486.4948064630682,91486.68719276704,-4.032195510393939,480.7529237099193,0.0021801985204744,65242.54192084507,346.8308423913044,9.010204370471058,1.0153457145205729
479.5536824693011,488.7617472859173,85360.5554795356,-4.030247299132685,481.3516881384027,0.0021626192886551,61453.92965463064,347.8466796875,5.95703125,1.0075207128141508
297.8085682918184,297.8345836292614,54796.776565694585,-0.0727797888523786,297.8093699527685,0.0033815675849656,39155.28305700698,215.6888751594388,5.372034881661023,1.013562989042501
353.6841121054466,302.4623817121479,56235.773824766016,1.1112650301715996,363.7977812213773,0.0040089679814271,52417.43365685053,332.1964629708904,5.055590391665078,1.0076625914045472
450.1616807553404,507.3477967144692,72926.19228236514,-0.95571905701474,459.5244724529541,0.002532566775598,52812.65178591327,328.4140766530797,4.0000141530796895,1.007390870926818
480.6377065023474,495.2022945605197,73056.93138835681,-3.225868793950329,483.3944363773446,0.0021665178932876,51445.21909941821,341.1147673233696,5.16675866168481,1.007853621198836
475.8743536999231,483.7509258472977,97078.36815478432,-4.315438627094848,477.44180762055873,0.0022523575146695,69689.25005639944,344.7927989130435,5.575428838315247,1.0093005099183394
332.81899998583367,302.431640625,54249.49699769089,2.013247841888981,340.4785738985538,0.0046013359346297,59336.16362905978,371.3990977112676,13.997623503219645,1.020202996851783
321.32400804811607,302.39961760592064,50126.545255506106,2.776863523282921,326.529621857067,0.0048646569423684,27290.78073291472,414.6883577913852,265.4329866976352,2.1854960515624056
302.4684007515044,302.4774262570576,47185.07051723469,0.256530843266612,302.4685609601907,0.0033166376808356,35649.437075536305,231.07976140202703,4.594516860074947,1.0111853875050776
297.8304215357931,297.8391150272254,61353.066836373386,0.0944105285336862,297.83117718827043,0.0033790304482482,44389.88725179393,217.46744791666663,4.389105902777743,1.009191673818157
482.3492754983681,530.6801155821918,58364.26233530254,-1.4156879001452478,491.1989114894757,0.0022940249009969,46888.22390812261,389.3076303842905,10.29547149344546,1.0046396608242891
297.7770883285956,297.7629406325483,44071.00907263215,0.0098369117993767,297.77783623844454,0.0033789450307467,30741.03084011458,209.6875,4.320227581521749,1.0095125659978574
302.1889853578003,302.20089474239865,5741.590721798206,0.2433562030376942,302.189091611599,0.0033154675046438,3606.725102678709,190.655517578125,1.861572265625,1.0043581968334108
297.74662308023426,297.72397248641306,52105.659039041,-0.2605327209495977,297.74729669869504,0.0033747007250302,35245.79329877044,203.6229429853724,4.2776554188830005,1.0110058927408083
403.2895044191794,488.22004762414383,59283.55714961937,-0.1095468440530958,414.1667829794645,0.0030588921753804,45882.78210047343,317.5517314189189,12.509024002545686,1.0173358777827088
297.73310915126945,297.6743861607143,53294.22653807723,-0.1054695204759415,297.73385419294465,0.0033800733960739,37899.11262956572,227.71235039893617,70.24042657081117,1.0674978068222478
421.2601610007978,504.24470248287673,69086.66640413084,-0.3304588833333706,433.1120454626139,0.0028780989598816,53840.58804576124,329.64362545289856,2.9328972162913374,1.0041024414395854
302.6728447893348,302.6137068464949,22397.79051441077,0.3147302778216899,302.6731212658819,0.0033137927396806,27870.94299590693,378.3571055237676,3.0465043952954147,1.004572814570336
302.1849451456491,302.1771992722603,42305.89232039088,0.1158469795973173,302.18503773795777,0.003316184270768,25257.242346812367,181.81874449823945,2.684849861415131,1.0078098968583336
460.0610866699167,470.54315981657606,75910.07930053625,-3.5128862308428164,461.94307805100897,0.0022635564817258,57666.5139380288,352.6006690492021,5.467304579093423,1.0088854765454436
302.3055768418076,302.2886533994932,71041.81055782478,0.6799268994019808,302.3056829926661,0.0033193504434522,48550.593911042175,208.6732606630068,4.449288766305415,1.0100321196751
438.65985217003714,496.6289433170127,45620.62462568386,-0.8738317584199973,447.6239812068724,0.0026043616734322,33886.04678565828,330.70068359375,7.898618097174676,1.0149516725944936
302.4148596959486,302.3745685734161,38709.10204108142,0.5223356470626995,302.4150078526881,0.0033171722190622,41719.86552447658,327.77684877996575,3.1755003210616337,1.0056453429250405
302.4510909409291,302.45654640353115,18147.065456455744,-0.0325198401941782,302.45123189364506,0.0033139802817194,19758.68758057993,330.86706710188355,2.499933112157521,1.004722686816358
331.4539536887788,302.4382857589035,45740.64560905147,1.968651465286948,338.5050316564391,0.0045326777307748,44930.504433768336,332.0078531901042,8.289921391117673,1.0197280310426269
381.693064479558,302.6953742951368,80155.54354070718,0.3709212651610383,393.34277525686144,0.0034315867794609,74298.9672958489,408.2945127744932,258.4616287516059,1.1305507133490895
477.3638635763048,488.96782986359415,89744.4063523453,-3.2266041399997705,479.8437334937673,0.0024882673611363,65536.28512935428,351.40074384973406,4.64099856978612,1.0080381358408803
302.7127412260261,302.91971555897885,908.1382236780782,-1.574347485233646,302.7129980472677,0.0033072263232346,1076.4317794624676,359.1255083476028,0.6571278577379758,1.000877382950361
313.2280562123984,302.401123046875,47610.66454428456,3.858896559934309,316.251476284993,0.0050396899088976,50064.52000333142,331.2878246038732,4.2153419649843045,1.0058139948847826
302.2022730722813,302.1924162564212,20549.754568915127,0.7105065594512142,302.2023758924677,0.003316505725619,12792.28655849376,189.1200235445205,2.197265625,1.005302436954035
488.1399462832849,494.9677808357008,97627.989256657,-3.851436747395273,490.1288643319442,0.0021457500139082,67708.99496335723,341.05107846467394,5.330239075139048,1.0073993926328444
